RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
92192,78002,Atascosa,TX,San Antonio-New Braunfels,Bexar County,12145,76106,74614,72927,71989,72481,73491,73261,72503,71123,70863,70441,70519,69870,69479,69297,69131,68902,68900,69213,69439,69417,70398,71190,71716,71310,71113,71073,71723,71892,72562,73197,73960,74048,73794,73800,73901,74363,74870,75649,76066,76872,77195,77295,77123,77258,77594,77547,77794,77598,76805,75385,74990,75020,75666,76688,77588,78460,78487,78604,78770,78521,78343,77822,76773,76305,75178,75332,74923,75303,75256,76039,76263,76916,76874,77753,77949,78275,78952,79305,80571,80446,80259,79130,78838,78812,79190,79744,80563,81384,81953,81983,82033,82199,83209,84375,84631,85066,85055,85175,86109,87077,88700,89009,88988,88948,88770,89044,89331,90311,91372,91711,90719,89561,88834,89293,89955,90838,91535,92498,92924,92925,92746,93384,95113,95976,97558,98378,99752,100277,100483,100798,100835,101584,102118,102362,102764,103007,103824,103396,103553,103757,105301,105942,106641,106113,105841,105241,104567,103454,101911,100694,100035,100211,99732,98893,97078,96298,95502,95087,93816,94262,95438,97599,98655,99666,99850,100107,100109,100436,100800,100318,99955,99692,99051,98725,97333,96719,96124,95868,95409,94313,93653,93405,93362,93493,93752,94220,94523,94242,93998,93577,94307,95732,96591,97190,96587,96051,94342,92416,92048,92011,93068,93672,94572,95201,96315,97459,98562,99750,102155,105006,106522,106664,106429,106549,106809,107381,108756,110353,111734,112319,112484,112626,113418,114216,114277,114770,115179,116560,116701,117412,117238,116848,115627,115264,114719,115877,116719,118038,119616,121456,124627,126874,129518,130157,130019,129493,130705,132441,134825,135934,135700,134535,133822,134773,135952,136269,135605,134955,134270,133712,132575,132881,135378,137860,139934,140826,142444,145067,144535,144920,143947,145319,145356,145405,145108,145538,147060,148323,148949,147540,147116,145986,145695,144837
92269,78124,Santa Clara,TX,San Antonio-New Braunfels,Guadalupe County,12176,125456,125669,125973,127306,127872,128113,127764,127234,126612,126094,126016,126226,125864,125731,124736,123810,123260,123147,123518,124280,125216,126420,126613,126988,126771,127245,127784,128765,129352,129562,129722,130046,130685,130475,130804,131149,132143,132557,132844,133133,133700,134723,135949,136392,136104,135486,135394,135934,135862,135428,134623,133533,133225,133472,134890,135849,135330,134720,133555,133552,132881,132677,131978,132151,132592,132528,132326,131152,130915,130079,130122,129514,129343,129470,130630,131853,132365,132538,132511,132922,133531,133666,133851,133383,133584,133215,133450,133331,133981,134267,134544,133970,133329,134009,135707,136710,137736,138225,139478,139937,140390,140916,140801,141143,141621,142682,143022,144159,145383,147098,148648,150039,151639,153292,155029,156297,156490,157139,158233,159876,160849,161755,162042,162670,162857,163325,163388,164331,166128,167902,168340,167662,168528,169130,171156,171567,173229,173422,173949,173613,173654,174063,174763,175667,176558,178627,179770,180734,180159,180266,180923,182178,183228,183385,183572,183986,184420,183660,182271,180941,180555,182479,183395,184708,184210,184833,184819,184976,184804,186802,187027,186800,184399,182229,180777,179157,178646,177859,177476,177945,177738,176676,175374,174575,173704,172506,171539,171420,171582,171524,171818,172401,173493,174398,174557,174760,175188,175607,176137,176493,176608,177480,178683,180152,179408,178166,177999,179190,179271,179273,178945,180186,181003,181862,181891,182490,183411,185510,186745,187672,188021,188217,189371,191236,193868,197340,200535,202604,203204,203220,204025,204204,204430,203942,203781,203164,203783,203236,202976,201559,201343,201604,203963,206511,209620,211704,213250,213855,214195,213802,213740,213166,214643,216548,218380,219685,220901,222331,224125,226037,228574,229759,230950,231762,233727,234308,235494,236677,239556,241393,242971,244063,245258,245558,246268,247234,248857,248407,247375,245932,245220,245936,244379,243423,241795
92203,78013,Comfort,TX,San Antonio-New Braunfels,Kendall County,12257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177193,174916,174207,175067,176781,179180,179554,180163,179750,180057,183087,184835,185665,185028,185491,186284,187117,188735,190625,191984,192978,194470,195192,195812,195210,195390,195479,195818,196431,197815,199372,200182,200393,199948,199240,198961,198939,199410,200344,200824,201085,200773,200940,201052,201032,200866,200956,201091,200743,200389,199973,200024,200523,200426,199770,198252,197171,196587,196058,195892,196486,197422,198297,197775,196582,195223,194753,195307,195396,195404,194605,194039,193236,192849,192804,192047,191291,190595,191174,191831,192783,193251,193359,193054,193088,193855,194830,195681,196786,197582,198161,198360,199621,201422,203275,204481,206236,207531,208933,210001,211758,211867,211370,210722,211913,213504,214779,215967,216924,218339,219133,219956,220789,221934,223448,224506,225487,225898,226578,227429,228369,229442,230186,231127,231284,231846,232577,233994,235192,236039,236867,238125,239700,241175,242183,243066,244022,244740,245682,246946,248872,250883,252552,254211,255922,257421,259029,260132,260962,261496,262537,264322,265892,266840,267046,267614,268690,270457,271581,272050,271993,272528,273712,275611,277017,277947,278399,279736,281720,283668,284863,286177,286853,287691,287383,287289
92311,78215,San Antonio,TX,San Antonio-New Braunfels,Bexar County,12443,83416,83905,84159,85373,85987,86494,85937,86482,86252,86703,86747,87827,87825,87195,85432,84240,83428,84407,85281,86243,86060,85439,84829,85017,86030,86892,87489,88657,90754,92332,93374,93224,93688,93806,94698,95083,95739,96233,96869,97251,97888,98581,99067,98877,98480,98345,98291,97633,97086,95856,95676,94802,95185,95595,96617,97050,97182,97366,97369,97228,96967,97126,97665,98191,98719,98153,97665,96584,96175,96144,96717,97280,97646,97985,97934,97669,97686,97783,97763,97528,97438,97623,97649,97673,97896,97734,98232,98423,99546,100311,101074,101115,101453,102780,104766,106184,106946,107513,107511,107573,107337,108540,109000,109262,108510,107950,107776,107968,108812,109914,111109,111436,112055,112737,114375,115336,116273,116610,117371,117290,117273,116656,117047,117623,118611,119662,120046,120676,120890,121544,121523,121629,121599,122484,123529,124679,125971,126388,126148,124940,124120,123461,123232,123229,122890,121947,121380,121238,120307,118764,117354,116974,116538,115821,114915,114128,113719,112927,112498,111707,111578,112327,113286,114312,114167,113970,113445,114017,114651,116923,117932,118843,118269,117504,117184,117013,117469,116685,115749,114287,114002,113917,113362,113097,112516,112547,111968,112089,112066,112636,112860,113557,113644,114335,115417,116723,118781,120153,121803,122227,123270,124290,125017,126073,126700,127866,128306,128867,127510,126762,126684,128628,130405,132592,134118,135325,135704,136543,137853,138694,138371,138578,139761,142380,144569,146025,146990,147916,149084,149154,148773,148551,150098,149138,148625,147519,150762,153172,155802,156958,159790,163349,166558,169091,167981,167478,166425,168259,169871,172614,176075,179168,180781,181496,182219,183239,184161,184338,185289,186196,187753,187681,188035,188731,189843,190668,191716,193251,195405,197542,200280,202987,205982,208866,211387,212223,213320,214452,217277,219039,221137,223169,225637,227332,227805
92299,78203,San Antonio,TX,San Antonio-New Braunfels,Bexar County,13088,67595,67338,67260,67054,67193,67987,68631,68837,68384,68603,69049,69767,70122,70569,70912,71708,72699,73766,74184,74388,74649,75947,77541,78416,78221,77433,76986,75949,75200,75100,76159,77274,78108,78989,79895,80574,81826,83191,84316,85341,86492,87906,88072,87838,87194,87296,87516,88227,88561,88439,88218,87707,87732,87650,88011,88135,88726,89072,88638,87720,86220,85532,84090,83338,83088,83040,83019,81742,80747,79926,79787,79628,79098,78539,79052,79160,79577,79179,79347,79195,79116,79018,78643,78380,78147,78439,78310,78256,78579,79575,80054,79820,79436,80049,81074,81223,80250,78740,77465,77462,77705,79196,79093,79719,79607,81095,82302,83424,83472,82889,82513,82505,82436,81720,80099,77555,76584,76170,77245,76853,76384,75983,76187,76863,77571,78444,78955,78660,78119,78029,77971,77663,77327,77182,77112,77047,77054,77097,77745,78985,80596,81570,82331,83257,84183,84440,85107,85952,86691,85657,84597,84444,84632,84214,83190,83558,84525,85392,84482,82895,80874,78723,75957,74393,73518,72923,71725,70268,69104,67853,66506,65936,66333,68102,69327,69684,68971,67724,67061,66827,66869,66524,65998,65985,65603,65954,66650,67707,68336,67658,66859,66507,67080,68365,69022,69298,68063,67467,67723,69896,71213,72002,71347,70320,69145,67944,67515,66741,65932,65087,65048,66144,66993,67172,66994,67323,68521,69902,71420,71897,71437,70340,69865,70557,71161,71765,72062,73243,75530,78335,80922,82490,83424,83369,83395,82772,83011,83902,85036,86235,86479,86903,87572,88087,88962,89689,91313,92957,94612,96352,98197,99805,101227,102950,105814,109072,112187,113591,114763,116191,118473,118359,117785,117527,118766,120593,122559,125303,127911,129928,132539,133886,135270,135661,137818,140354,143320,145910,147562,148623,150343,151179,151932,150652,150560
92243,78069,Somerset,TX,San Antonio-New Braunfels,Atascosa County,13175,68583,68705,68792,68468,69336,70071,70467,70258,70050,70029,69545,69372,68756,68371,68155,68108,68306,68452,68374,68386,68114,68996,69798,70404,70127,69759,69695,69893,69528,69317,69475,70158,70880,71357,71650,71847,71885,72294,72743,73223,73785,74232,74375,74178,74119,74519,74802,75046,74909,74086,72811,72174,72219,72949,73592,74455,74929,75129,74965,75345,75341,75776,75683,75546,75471,75019,75279,74814,74640,74183,74364,74589,74778,74383,74479,74580,74960,75127,74828,75179,75229,75466,75246,75500,75502,75479,75886,76682,77818,78397,78925,79368,80176,81652,83064,83891,84978,86424,87201,88113,88393,89407,89094,88794,88087,87704,87806,87917,88501,88828,88269,86996,85831,86134,87047,87950,88693,89238,90015,90362,90522,89713,89294,89026,89438,90186,90953,91172,91482,91376,91567,90967,91096,91913,93849,95663,96159,96071,95687,96161,96327,96495,96425,96846,96684,96375,95566,94930,94399,93991,93750,93084,92610,92039,91389,90427,89882,89807,89836,89420,89279,90083,91361,92620,93102,93244,93295,93536,93803,94275,93891,93847,93704,93847,93817,92771,92033,90072,88904,87103,86148,85427,84981,85111,84783,83931,82825,81983,81896,82004,81770,81938,82289,82924,83664,83830,83562,82933,82714,83660,84284,85028,85620,86251,87206,88031,89244,89925,90316,90646,91279,91541,92019,92349,92783,93043,93186,93856,94450,95025,95400,95661,95871,96649,97163,97457,97709,98171,99170,99399,99991,100110,100837,101668,103133,103893,104828,105535,106407,107655,108668,110163,111172,112615,113410,113790,113756,114292,115884,118354,120281,120868,120679,120634,121534,122399,122924,123319,123604,124066,123618,123007,123025,124422,126340,128205,129383,130563,131556,130553,130393,129736,130684,130639,131069,131753,132476,133583,134564,135442,135818,136361,136589,136989,136619
92292,78160,Stockdale,TX,San Antonio-New Braunfels,Wilson County,13552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120102,117657,117976,118484,121571,124574,127719,130102,131602,132306,133199,135710,137808,139400,140093,141144,142069,141866,141169,140800,140816,141183,141297,141613,142143,143470,143718,143831,143569,144269,144858,145546,146170,146114,145909,145295,145086,145006,144785,145023,145656,146809,147710,147874,148318,148384,148147,147156,146519,146310,146629,146504,146270,145532,145519,145933,146747,147378,147259,146857,146491,146804,146959,146408,145302,144575,144132,143617,142970,142472,142054,141597,141346,141523,141666,141855,141925,141945,142137,142371,142852,143300,143558,143806,143858,143981,144282,144505,145263,145814,145953,145677,145887,146571,147305,147652,148373,149473,150702,151633,152210,153037,153948,154970,156064,157216,158634,159789,160720,161537,162739,164170,165110,165903,166882,168145,169321,170428,171838,173122,174128,175344,176799,178131,179255,180017,180940,182067,183069,184582,186447,188322,189806,190633,191836,193014,194029,195147,196560,197235,197846,198622,200399,202066,203659,205184,206213,207258,206726,206606,206101,207428,208773,210454,211795,213003,214066,215108,216399,217394,218016,218260,218716,219610,220551,221754,222719,223887,224920,226415,227598,228891,229940,231660,232705,233388,233566,234267
92234,78059,Natalia,TX,San Antonio-New Braunfels,Medina County,13706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110066,109962,111312,113363,113810,113679,113375,114863,115919,116666,117766,117976,117620,116981,116685,117322,118222,118922,119257,118878,118827,118410,118480,118755,119438,119758,119624,119351,119395,120041,120375,120809,120747,120634,120019,119598,119230,119268,119273,119551,119926,120154,120504,120766,121238,121852,122287,122672,122561,122611,122429,122206,121874,121789,120612,119428,118310,118859,119137,119220,118616,118317,118083,118012,117524,117351,116884,116683,116495,116096,115759,115098,115129,115217,115105,114855,114561,114583,114279,114182,113900,114162,114200,114646,114871,115225,115367,115571,116243,116796,117636,118112,118438,118339,118147,118347,118922,119320,120053,120588,121387,121819,122718,123759,125188,125767,126153,125796,125892,126249,126985,127837,128575,129391,130630,131893,133095,134806,136325,138154,139422,140675,141681,142154,143013,143802,145104,145202,145109,144618,144978,145667,146351,147217,147800,148557,149427,149445,149743,149975,151341,152372,153203,153875,154963,155596,156573,156611,157469,158711,160943,163016,164497,165396,166431,167819,169439,170883,171760,172031,172267,172592,172311,171840,171317,171348,171181,171401,171836,173043,173700,174583,175198,176195,177737,179293,181194
92304,78208,San Antonio,TX,San Antonio-New Braunfels,Bexar County,13787,52800,52663,52605,52846,53190,53484,53499,53551,53310,53377,53297,53683,53770,53842,53704,53806,53845,54081,54312,54719,55002,55794,56473,57046,56933,56611,56266,55900,55875,55725,55700,55690,55922,56262,56541,56956,57239,57731,57995,58432,58792,59381,59830,60161,60243,60572,60777,61083,60982,60368,59605,58768,58482,58299,58362,58478,58449,58436,58317,58372,58445,58437,58404,58353,58172,57874,57564,57151,56834,56579,56918,57253,57446,57745,58230,58582,58924,59080,59467,59802,60009,60285,60090,60118,60222,60442,60449,60337,60193,60378,60631,60925,61150,61827,63078,64123,64966,64807,64736,64475,64791,65304,65194,65122,64947,65465,65916,66576,66948,67387,67771,67983,68289,68401,69054,69196,69916,70205,71299,71509,71848,71937,72272,72660,72633,72680,72828,73074,73641,73701,73685,73056,72816,72580,72831,73410,74204,74475,74210,73635,73319,73275,74305,75761,76835,75761,74631,73954,74765,75263,75534,75893,76376,76214,74937,73608,72923,72872,72442,71983,70713,69228,67724,67561,67675,67223,66082,65128,64880,64755,64824,65537,66496,67483,67047,66538,65713,65651,65666,65879,65344,64946,64073,63324,62604,62003,62310,62537,62948,63085,62842,62478,61674,61966,63053,64200,64382,63825,63377,62976,62619,62423,62282,61852,61929,61950,62330,62523,63451,64216,64672,64508,65163,66086,67174,67804,68883,70573,71731,71997,70385,69546,68782,69260,69887,70553,71486,72318,73062,74118,74921,76058,77214,78613,79910,80872,81885,82943,83792,84506,85785,87552,89363,90736,91750,92649,94078,96010,98028,99541,100553,101914,103794,106265,108862,111195,114058,117565,120924,123194,123900,123229,122874,123388,125008,127150,129863,132375,134647,136767,140384,143660,146093,147214,148753,149857,151287,152134,152703,152816,153211,154087,155426,155916,155677
92359,78263,China Grove,TX,San Antonio-New Braunfels,Bexar County,14148,114965,114959,115079,115976,116414,116773,116345,116719,116528,116965,116876,117024,116540,115532,114719,113486,112421,111603,111432,112048,113083,114671,115858,116359,116522,117055,117917,118681,119042,119485,119573,119822,119592,119284,119053,119165,119477,120127,120571,121068,121497,122084,123453,124534,125635,125925,126614,127465,128100,127459,126322,124214,123632,123726,124553,125245,125417,125952,125128,124459,123458,123195,122752,123063,123650,123855,123654,122757,122389,122043,122283,122355,122525,122436,122907,123506,123919,124019,123408,123530,123818,124498,125015,124750,124385,123941,124347,124651,125022,124848,124976,125488,126176,127900,129973,131844,134040,135337,137530,138867,140128,141405,142268,142614,142512,142681,143560,144333,144808,145970,146163,146538,146556,147766,149732,150853,151807,151819,152494,152935,153470,153363,154243,155961,158268,159707,160671,161646,163059,163826,164612,164371,165116,166617,168217,168795,168171,168910,170204,171540,172096,172511,172833,173007,172551,172924,173292,174266,174086,173555,172487,171500,170445,169508,168416,167501,166336,166181,165495,164798,164468,165727,167437,168591,168785,168934,168880,169576,170112,170699,170466,170850,171362,172201,171509,170698,169504,169331,168315,168108,167556,167059,166232,165734,166064,166250,166835,167659,168034,167485,167225,168251,170307,172479,173946,175049,175555,175933,176773,177036,177750,177778,178327,178530,179284,179445,179730,179690,179880,180733,181559,182819,183093,184151,185497,186627,187902,189376,191834,194101,195559,197013,198007,200172,201537,202180,202445,202348,202559,202811,203288,204086,205002,205176,205223,204365,205131,206520,207569,208579,210696,213446,215709,216526,218144,219781,221375,222680,224611,226232,228222,230031,231392,232146,232094,232962,233633,233782,233957,234132,235188,235549,236375,238395,239738,240137,239167,239817,241080,239442,237867,236227,238532,240067,241879,243124,245005,247051,249494,250836,251782,251914,252880,253216,252585
92330,78234,San Antonio,TX,San Antonio-New Braunfels,Bexar County,15554,57859,57827,57932,58394,58573,58955,58954,58562,58381,58441,58911,59016,59129,59125,59222,59257,59459,59430,59406,59151,59257,60034,60987,61554,61310,60876,61057,61312,61567,61410,61408,62066,62418,62226,61881,62050,63221,63417,63784,63888,64893,65444,65613,65774,65456,66007,66096,66440,65859,65151,64266,63377,62390,62218,62738,63862,64532,64523,64324,64047,64130,64374,65266,66016,66704,66074,65650,64211,63842,62944,63269,63704,63915,63840,63804,64097,64979,65489,66452,66971,67506,67423,67025,67170,67305,67965,68105,67523,67590,67580,67883,67994,67826,69200,69648,71053,71840,72822,73178,73052,73133,73095,73516,73705,74539,74445,74694,74130,73716,73340,72612,73162,74177,75938,76407,76783,77417,78392,78967,78613,78969,78977,78619,78482,79197,81034,81758,81481,81416,81468,81506,81313,81764,83638,85923,87832,87611,87681,87629,88404,87060,85194,83422,82931,82989,82974,82874,82337,81086,79660,78705,78397,77767,76953,75735,75410,75148,75174,74799,75046,75963,77461,78400,78688,78579,78423,78321,78308,78052,78117,78042,78314,78507,78643,78171,77219,75964,74997,73945,73570,73573,73794,72699,71668,70979,71380,71082,70694,70041,70374,70837,71619,72036,72485,72590,72842,72562,71599,71013,71421,72370,73434,73858,73783,73796,73953,74434,74696,75223,76539,77505,78548,79423,80613,82351,84617,86239,87328,87696,88407,88307,88284,88675,90106,91818,93490,95600,96908,97329,97291,97889,99053,98668,98494,99537,100998,101848,100219,99008,98062,98817,99718,102241,104517,106004,106786,107564,109707,112303,114574,116899,117234,117249,116880,117452,117344,117314,115195,114851,113676,116036,117776,120039,121189,122206,123227,123856,123913,125097,126792,128998,130122,130659,132105,133647,134473,135275,135684,136883,137247,137700,138292,138024,138469,137864
92301,78205,San Antonio,TX,San Antonio-New Braunfels,Bexar County,15770,,,,,,,,,,,,,,,,,,,,260093,257389,254829,248266,243359,241158,243165,245024,247765,248718,250447,250383,251346,252536,250011,244281,236987,235221,236240,238894,238342,236487,234500,235491,238063,236335,230929,226368,226917,226847,224682,219622,218064,215636,213248,209076,205631,205650,205363,206665,206178,206122,203917,202707,201504,203606,204347,203775,201438,200082,200842,201135,201147,201171,201560,202319,205017,207686,208230,206431,204802,204995,205651,203996,203383,203704,208054,212108,216866,218222,218699,219040,219323,220844,223088,228621,233107,235284,237866,240496,242478,244124,244881,244649,244621,243522,244426,244963,244744,245365,244846,244348,240870,238481,238762,239452,241028,244085,246572,249471,252656,257200,259139,258669,260050,259523,257651,256210,258004,259811,259807,261519,263255,263590,257795,252676,249107,249690,248533,246204,240099,236969,236316,239216,239700,238684,237728,239173,237454,233642,228248,227467,227687,228601,228583,228375,228964,228071,227487,225863,224760,224565,225430,226937,227773,226885,225256,226391,228335,228682,224639,219366,218565,219895,223105,222708,219169,213301,207393,201879,197361,193069,191443,189996,187398,184264,182953,183421,182190,177219,174724,173225,172025,169327,166525,166239,166970,167450,169860,173021,178968,184158,187998,189988,189277,187965,187281,188416,188554,187548,186268,185741,187211,188287,191952,193298,195432,195677,197431,198032,197442,197821,199506,201976,203827,205542,206137,207239,207335,207974,207869,208607,208745,210239,212849,215575,216589,217674,219653,220584,221296,224470,227974,230321,230202,231644,233553,235549,237073,239256,241704,244539,247315,250037,250806,250949,250816,252324,251024,250219,248325,248669,249415,250844,252920,253681,255551,256870,258169,258370,256436,254530,252657,253283,253576,252824,251786,251370,253038,253831,255341,254738,255510,255844,258116,259457
92268,78123,McQueeney,TX,San Antonio-New Braunfels,Guadalupe County,15998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231509,228419,228811,227512,230927,235583,242923,250239,256015,260141,261990,263191,264109,264887,265460,266687,269013,272526,275522,276315,275793,276465,278498,282154,284218,287186,288933,291486,292625,293118,292260,293461,296328,299099,300400,299173,300135,300767,303159,305909,309104,310199,310313,308780,308323,309526,310770,312209,313344,315364,316687,315868,315880,316204,316481,314391,316387,316340,317340,316402,317429,319586,320275,320942,323853,322131,320004,315501,311430,308936,306545,308411,308233,307725,305746,304509,301812,301281,300976,300641,299390,297966,296910,295733,294494,295412,297662,300478,300625,299712,298715,301283,300378,300077,298139,298985,300103,301240,303667,303386,301183,299933,299154,299167,298831,299752,302538,303363,304136,302940,302466,302798,304078,305852,308172,309482,310640,310142,311178,311609,316294,320495,324899,327097,330002,333536,336215,338063,342438,346936,350710,351433,349528,349010,347739,348042,346716,345616,345030,345842,347058,348554,350094,352164,352349,353089,353873,357412,360382,363501,365549,368266,368017,367498,366078,368352,370145,373006,374806,377729,378895,380438,381347,382784,384334,387146,391147,393821,394840,395362,396022,396535,394914,393311,392207,393185,395182,394515,393016,389437
92287,78152,Saint Hedwig,TX,San Antonio-New Braunfels,Bexar County,16786,109175,109041,109618,110719,111534,111624,111100,110763,110495,111292,111788,112191,111515,110885,109820,108342,107401,107185,107514,107986,108966,110582,111509,111729,111567,112012,112697,113461,114020,114761,115467,116153,116233,115594,115189,115447,116319,117254,118221,119499,120753,122365,123618,124267,124196,124150,125008,125739,125964,125159,124159,122030,121065,120635,121895,122713,123123,123335,122037,120742,119255,118799,118337,118569,119192,120027,120176,119978,119671,119472,119661,119604,119703,119351,119559,120005,120180,120321,119982,120019,120185,120185,120306,119725,119575,119621,120417,120952,121663,122158,122394,122736,122743,124392,126107,127787,129368,130427,132070,133326,134369,135150,135179,135466,135688,136397,137069,138193,138464,139750,139799,140741,141280,143675,146309,148130,148666,149536,151123,153009,153701,153035,152798,152736,154202,155347,157578,159452,161132,160442,159689,158665,159828,161297,163145,163187,162114,160569,159518,160173,161438,163601,164106,164819,164910,165653,166227,167263,166826,166049,164122,162998,162021,162081,162119,161267,159548,158967,158680,158300,158427,159770,162445,163747,164415,164109,164835,166125,167237,167626,166824,166415,165535,165539,165209,165290,164664,164107,162658,162315,162035,161534,160334,159052,159504,159866,161492,162653,163601,162694,162368,162443,164016,165025,165794,166256,167811,168786,169779,169153,169021,169054,169064,169290,169602,169758,170462,170850,171598,172711,172391,172458,172319,174561,176948,178191,180551,183479,187533,190704,192370,193466,193424,194894,196110,196394,196903,197004,196676,196534,197384,199818,201068,199445,196983,194323,194684,195958,197368,198121,199963,202086,204934,207694,207527,206873,205816,208120,211447,213114,214220,214148,214580,214695,214365,214409,215758,217704,219907,221021,221923,222014,222646,226731,230987,234038,233631,233984,234772,233142,231083,229404,230319,230603,231508,231928,232407,232825,232539,232040,231004,230905,233143,233832,233815
92573,78638,Kingsbury,TX,San Antonio-New Braunfels,Guadalupe County,17486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154984,158496,159201,161536,162220,163927,166964,168881,171944,173449,177052,180838,184399,186139,185768,188280,188402,188107,185465,185777,185908,187930,187966,187493,184638,185059,186780,187437,189284,190606,191713,190195,189774,190657,191942,191646,191320,191147,192248,195772,200709,206910,207816,206923,207062,207839,208825,208604,210379,211554,211995,209878,208575,205263,207102,209866,212004,211640,210818,212286,212581,211723,209793,207585,203151,199869,197335,195226,192711,192025,192753,195355,196703,199764,200793,202933,202785,202163,199375,198164,195976,193130,189508,187123,187049,186225,185256,184280,185626,188750,193335,194642,194045,191433,191307,191573,194012,194626,195978,193189,190747,187901,189087,192498,197242,200219,199309,197972,197115,199306,199475,200366,198820,199597,199642,200718,201988,204436,206605,209875,211366,213683,216037,220073,221699,222435,219641,216182,210712,205664,205084,203310,202409,198640,196918,195184,195275,195204,197765,201978,206750,210723,213764,215962,215908,214557,213675,214980,220225,223345,225194,224080,224254,226458,230450,229955,228952,224506,226706,227700,230920,231137,230398,227817,225210,224732,224462,227683,230150,233625,235863,236883,237093,238211,239019,243618,247032,248701,244586
