Year,Campus Id,Campus Name,District Id,District Name,County Name,Region Number,Charter School,Alt Ed Type,Alt Ed Campus,Alternate Education,Disciplinary Alt Ed Program,Juvenile Justice Alt Ed,Grade Span,School Type,Composite Academic Progress Percentile  (3 Year Avg),Composite Progress Z-Score (3 Year Avg),Composite Academic Progress Quintile  (3 Year Avg),Math Progress Z-Score (3 Year Avg),Math Progress Z-Score,Math Progress Z-Score standard error,Reading Progress Z-Score (3 Year Avg),Reading Progress Z-Score,Reading Progress Z-Score standard error,TEA Accountability Rating,Smart Score,Spending Index,Spending Score,Cost-Adjusted Core Operating Expenditures Per Student (3 Year Avg),Cost-Adjusted Core Operating Expenditures Per Student,Core Operating Expenditures Per Student (not cost adjusted),Core Operating Expenditures (not cost adjusted),Core Payroll Expenditures (not cost adjusted),Campus Cost Deflator,Total Operating Expenditures Per Student (not cost adjusted),Urban County Indicator,ACS Comparable Wage Index,High School Comparable Wage Index,Enrollment,% Economically Disadvantaged,% LEP,% Special Education,% Student Mobility,% Students Early Childhood Education,% Students Pre-Kindergarten,% Students Kindergarten,% Students Grade 1,% Students Grade 2,% Students Grade 3,% Students Grade 4,% Students Grade 5,% Students Grade 6,% Students Grade 7,% Students Grade 8,% Students Grade 9,% Students Grade 10,% Students Grade 11,% Students Grade 12,% Students Bilingual/ESL,% Students Career and Technical,% Students Gifted and Talented,% Students Asian,% Students White,% Students African American,% Students Hispanic,% Students Pacific Islander,% Students American Indian,% Students Two Or More Races,% Students At-Risk,Fiscal Peers Group,Number of Campus Matches,Latitude,Longitude
2018,243905207,NORTHWEST HEAD START,243905,WICHITA FALLS ISD,WICHITA,9,N, ,N,N,N,N,PK - PK,E,,,,,,,,,,Met Standard,,Very High Spending,1,10642.66667,10867,9383,478515,474032,1.159683672,9639,1,0.846,0.862,51,100,23.5,5.9000001,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,19.6,19.6,49,0,0,11.8,25.5,0,37,33.9101,-98.5155
2018,243905208,ROSEWOOD HEAD START,243905,WICHITA FALLS ISD,WICHITA,9,N, ,N,N,N,N,PK - PK,E,,,,,,,,,,Met Standard,,Very High Spending,1,9524.666667,8840,7656,773245,749083,1.159683672,7656,1,0.846,0.862,101,100,27.700001,7.9000001,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,28.700001,0,0,1,3,42.599998,47.5,0,0,5.9000001,43.599998,0,40,33.9123,-98.4757
2018,243906001,CITY VIEW JUNIOR/SENIOR HIGH,243906,CITY VIEW ISD,WICHITA,9,N, ,N,N,N,N,07-12,S,7,-0.142,1,-0.24111053,-0.31063327,0.12721516,-0.043740422,-0.083235234,0.078396916,Met Standard,1,Very High Spending,1,9644.666667,9902,8662,3915394,3508990,1.159683672,10428,1,0.846,0.862,452,55.099998,2.7,14.2,17.799999,0,0,0,0,0,0,0,0,0,17.299999,19.5,17.700001,17.9,14.8,12.8,2.7,64.800003,11.3,1.3,54.900002,10,26.5,0,1.3,6,46.900002,0,37,33.9434,-98.5547
2018,243906101,CITY VIEW EL,243906,CITY VIEW ISD,WICHITA,9,N, ,N,N,N,N,EE - 06,E,73,0.115,4,0.18354033,0.14479375,0.12772067,0.047296781,-0.03665892,0.080590896,Met Standard,3.5,Average Spending,3,6405.666667,6578,5760,3484963,3098927,1.159683672,6335,1,0.846,0.862,605,69.599998,2,9.8000002,17.200001,0.69999999,8.1000004,13.2,12.4,15.2,14.4,13.9,12.7,9.3999996,0,0,0,0,0,0,2,0,3.5999999,1,49.599998,8.8000002,32.099998,0,0.80000001,7.8000002,60.299999,0,40,33.9354,-98.5523
2018,244901001,HARROLD SCHOOL,244901,HARROLD ISD,WILBARGER,9,N, ,N,N,N,N,KG - 12,B,22,-0.059,2,-0.14194572,-0.11334864,0.15040575,0.02328801,0.052892331,0.0973574,Met Standard,2.5,Average Spending,3,10173.33333,10435,8953,1020693,904231,1.18678575,9445,0,0.663,0.871,114,59.599998,0,14.9,14.5,0,0,7,10.5,8.8000002,9.6000004,6.0999999,11.4,6.0999999,8.8000002,9.6000004,8.8000002,4.4000001,6.0999999,2.5999999,0,21.1,16.700001,1.8,62.299999,0,35.099998,0,0,0.89999998,26.299999,0,40,34.0781,-99.0334
2018,244903001,VERNON H S,244903,VERNON ISD,WILBARGER,9,N, ,N,N,N,N,09-12,S,3,-0.184,1,-0.27048823,-0.39205226,0.11549214,-0.096696652,-0.11393692,0.071146704,Met Standard,2,Average Spending,3,7673.666667,7135,6069,3483812,3274547,1.18678575,7478,0,0.663,0.871,574,52.400002,4.9000001,11.7,12.5,0,0,0,0,0,0,0,0,0,0,0,27.9,25.6,23.5,23,4.9000001,76.099998,7.5,4.4000001,43.200001,10.8,38.700001,0.89999998,0.30000001,1.7,53.5,0,40,34.1476,-99.313
2018,244903002,NORTH TEXAS STATE HOSPITAL - AFP -,244903,VERNON ISD,WILBARGER,9,N, ,N,N,N,N,07-12,S,,,,,,,,,,Not Rated,,,,,23138,19621,569015,546066,1.18678575,19621,,0.663,0.871,29,3.4000001,3.4000001,41.400002,81,0,0,0,0,0,0,0,0,0,3.4000001,13.8,37.900002,20.700001,20.700001,3.4000001,3.4000001,0,0,0,62.099998,6.9000001,31,0,0,0,6.9000001,,,34.1554,-99.3253
2018,244903041,VERNON MIDDLE,244903,VERNON ISD,WILBARGER,9,N, ,N,N,N,N,06-08,M,2,-0.207,1,-0.29048866,-0.29408509,0.11201432,-0.1233218,-0.13956311,0.070076846,Met Standard,2.5,Low Spending,4,6804.333333,6767,5753,2709806,2555903,1.18678575,6461,0,0.663,0.871,471,65.800003,9.8000002,12.5,12.2,0,0,0,0,0,0,0,0,35.5,34.599998,29.9,0,0,0,0,9.8000002,6.4000001,3,2.5,38.200001,7.9000001,47.599998,0.80000001,0.2,2.8,58,0,40,34.1491,-99.2899
2018,244903101,CENTRAL EL,244903,VERNON ISD,WILBARGER,9,N, ,N,N,N,N,02-03,E,,,,,,,,,,Met Standard,,Average Spending,3,7163.5,,,136498,98092,1.18678575,603,0,0.663,0.871,278,70.099998,17.6,9.3999996,15.2,0,0,0,0,48.599998,51.400002,0,0,0,0,0,0,0,0,0,17.6,0,2.5,5.8000002,35.599998,6.8000002,45.299999,0,0.69999999,5.8000002,50.400002,0,40,34.1504,-99.279
2018,244903104,SHIVE EL,244903,VERNON ISD,WILBARGER,9,N, ,N,N,N,N,04-05,E,70,0.105,4,0.23438886,0.13526127,0.1133379,-0.024233015,-0.13678493,0.071738005,Met Standard,2.5,Very High Spending,1,9051,14289,12120,3757307,3599382,1.18678575,13396,0,0.663,0.871,310,64.199997,10.6,12.6,15.4,0,0,0,0,0,0,53.5,46.5,0,0,0,0,0,0,0,10.6,0,7.6999998,4.5,40,11.9,37.700001,0,1.3,4.5,50,0,40,34.1584,-99.2998
2018,244903105,T G MCCORD EL,244903,VERNON ISD,WILBARGER,9,N, ,N,N,N,N,EE - 01,E,,,,,,,,,,Met Standard,,Very High Spending,1,7521.666667,7555,6416,2072317,1969918,1.18678575,7048,0,0.663,0.871,323,73.099998,16.1,11.1,18.5,0.60000002,15.5,40.599998,43.299999,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,5.5999999,36.5,9.3000002,44,0,1.2,3.4000001,28.799999,0,40,34.1389,-99.3044
2018,244905001,NORTHSIDE SCHOOL,244905,NORTHSIDE ISD,WILBARGER,9,N, ,N,N,N,N,KG - 12,B,8,-0.14,1,-0.1347952,-0.19353244,0.14522448,-0.14522962,-0.16789459,0.091202259,Met Standard,3,Very Low Spending,5,7156.666667,7331,6344,1357634,1130426,1.18678575,6645,0,0.663,0.871,214,40.700001,0.5,7.5,8.6000004,0,0,7.5,8.3999996,8.8999996,6.5,9.8000002,6.5,7.9000001,8.8999996,7,5.5999999,8.8999996,8.8999996,5.0999999,0.5,27.6,9.3000002,1.4,64.5,5.5999999,25.700001,0,1.4,1.4,29.4,0,40,34.1088,-99.2753
2018,245901001,LASARA H S,245901,LASARA ISD,WILLACY,1,N, ,N,N,N,N,09-12,S,11,-0.117,1,-0.18462399,-0.46233577,0.16087759,-0.048650652,-0.082402438,0.091289364,Met Standard,3,Very Low Spending,5,10223.33333,9593,8983,1006058,850143,1.080466758,9896,0,0.812,0.879,112,72.300003,8,11.6,10.7,0,0,0,0,0,0,0,0,0,0,0,29.5,28.6,24.1,17.9,8,95.5,11.6,0,2.7,0,96.400002,0,0.89999998,0,25.9,0,13,26.4635,-97.9077
2018,245901101,LASARA EL,245901,LASARA ISD,WILLACY,1,N, ,N,N,N,N,PK - 08,E,21,-0.061999999,2,-0.10048334,-0.28488797,0.13428837,-0.023758907,-0.015340684,0.084074266,Met Standard,2,High Spending,2,7851.666667,8530,7934,2364411,2206081,1.080466758,8971,0,0.812,0.879,298,76.800003,17.1,7.6999998,13.1,0,8.1000004,6,9.6999998,10.7,12.4,11.1,11.4,11.7,8.1000004,10.7,0,0,0,0,16.1,5.4000001,11.4,0,0,0,99.300003,0,0.69999999,0,30.9,0,40,26.4636,-97.9076
2018,245902001,LYFORD H S,245902,LYFORD CISD,WILLACY,1,N, ,N,N,N,N,09-12,S,18,-0.075000003,1,0.057216108,0.02665839,0.1286369,-0.20665759,-0.2422733,0.073648468,Met Standard,2,Average Spending,3,9790,9422,8833,4195591,3475736,1.080466758,8971,0,0.812,0.879,475,79.599998,5.6999998,9.3000002,19.700001,0,0,0,0,0,0,0,0,0,0,0,26.299999,25.9,26.299999,21.5,4.5999999,98.099998,6.9000001,0.40000001,3.2,0,96.199997,0,0,0.2,50.5,0,40,26.4099,-97.7993
2018,245902041,LYFORD MIDDLE,245902,LYFORD CISD,WILLACY,1,N, ,N,N,N,N,06-08,M,31,-0.023,2,-0.070044875,-0.11264232,0.11612781,0.024666758,0.063776188,0.071800664,Met Standard,2.5,Average Spending,3,7479.666667,7436,6937,2608183,2331602,1.080466758,7018,0,0.812,0.879,376,79,6.9000001,9,14.1,0,0,0,0,0,0,0,0,31.4,32.200001,36.400002,0,0,0,0,6.5999999,0,9.3000002,0,1.9,0.80000001,97.300003,0,0,0,59,0,40,26.4087,-97.8005
2018,245902106,LYFORD EL,245902,LYFORD CISD,WILLACY,1,N, ,N,N,N,N,EE - 05,E,43,0.017000001,3,0.080665402,0.12978075,0.11775783,-0.046791367,0.071291752,0.073863,Met Standard,4,Very Low Spending,5,6602,6853,6389,4472564,4030835,1.080466758,6427,0,0.812,0.879,700,82.900002,14.3,6.3000002,8.6000004,0.40000001,10.3,11.9,13.9,16,12.7,19.700001,15.1,0,0,0,0,0,0,0,13.6,0,6.5999999,0,2,0.60000002,97.400002,0,0,0,52.299999,0,39,26.4105,-97.7961
2018,245903001,RAYMONDVILLE H S,245903,RAYMONDVILLE ISD,WILLACY,1,N, ,N,N,N,N,09-12,S,13,-0.102,1,-0.007779799,0.073328592,0.11252685,-0.1957199,-0.18574239,0.067053139,Met Standard,2.5,Low Spending,4,8637.666667,9026,8420,4454078,3985264,1.080466758,10672,0,0.812,0.879,529,80.900002,4.9000001,7.9000001,13.7,0,0,0,0,0,0,0,0,0,0,0,30.200001,25.299999,24.799999,19.700001,4.5,89.800003,5.9000001,0,0.60000002,0,98.900002,0.2,0,0.40000001,51,0,40,26.467,-97.776
2018,245903004,RAYMONDVILLE OPTIONS ACADEMIC ACAD,245903,RAYMONDVILLE ISD,WILLACY,1,N,AEC OF CHOICE - DRS,Y,Y,N,N,09-12,S,,,,,,,-0.01688375,-0.089645833,0.099793643,Met Alternative Standard,,,,10558.66667,11443,10635,701887,663104,1.080466758,10635,0,0.812,0.879,66,100,6.0999999,6.0999999,0,0,0,0,0,0,0,0,0,0,0,0,16.700001,24.200001,10.6,48.5,6.0999999,50,0,0,0,0,100,0,0,0,92.400002,1,2,26.4799,-97.7775
2018,245903041,MYRA GREEN MIDDLE,245903,RAYMONDVILLE ISD,WILLACY,1,N, ,N,N,N,N,06-08,M,15,-0.093999997,1,-0.19864069,-0.062373877,0.105958,0.010254856,0.032336485,0.065947808,Met Standard,2,Average Spending,3,7580.333333,7864,7304,3184571,3036453,1.080466758,8288,0,0.812,0.879,436,84.199997,6,10.8,12.7,0,0,0,0,0,0,0,0,34.400002,33.700001,31.9,0,0,0,0,5.3000002,0,8.5,0.2,1.6,0.5,97.5,0,0,0.2,61.900002,0,40,26.4707,-97.7786
2018,245903102,PITTMAN EL,245903,RAYMONDVILLE ISD,WILLACY,1,N, ,N,N,N,N,EE - 05,E,96,0.242,5,0.33231673,0.34582233,0.11047371,0.15236323,0.18403125,0.071498707,Met Standard,4.5,Low Spending,4,5924,6562,6095,3723923,3544178,1.080466758,6646,0,0.812,0.879,611,86.900002,11.3,9.6999998,17.6,1.3,14.1,14.2,15.2,13.4,13.1,14.9,13.7,0,0,0,0,0,0,0,10,0,7.1999998,0.30000001,1,0.2,98.400002,0,0,0.2,54,0,39,26.4789,-97.7808
2018,245903105,SMITH EL,245903,RAYMONDVILLE ISD,WILLACY,1,N, ,N,N,N,N,PK - 05,E,37,-0.003,2,0.009259406,0.083570905,0.1138779,-0.014917664,0.070444338,0.075203948,Met Standard,3,Low Spending,4,6798.333333,7004,6510,2871050,2704155,1.080466758,7228,0,0.812,0.879,441,91.199997,9.5,7,13.8,0,13.2,13.6,16.1,15.6,15.6,10.4,15.4,0,0,0,0,0,0,0,7.9000001,0,7.5,0,1.4,0,98.599998,0,0,0,65.5,0,40,26.4879,-97.7919
2018,245904002,SAN PERLITA H S,245904,SAN PERLITA ISD,WILLACY,1,N, ,N,N,N,N,09-12,S,44,0.022,3,0.13512427,0.16927269,0.15612836,-0.091506742,-0.041957773,0.092410214,Met Standard,4,Very Low Spending,5,10527,10141,9473,795759,697125,1.080466758,10629,0,0.812,0.879,84,83.300003,4.8000002,14.3,6.6999998,0,0,0,0,0,0,0,0,0,0,0,23.799999,29.799999,22.6,23.799999,4.8000002,94,1.2,0,13.1,0,84.5,0,0,2.4000001,32.099998,0,14,26.496,-97.6402
2018,245904041,SAN PERLITA MIDDLE,245904,SAN PERLITA ISD,WILLACY,1,N, ,N,N,N,N,06-08,M,21,-0.061999999,2,-0.12044235,-0.065539911,0.13329513,-0.004521564,0.058743503,0.08930175,Met Standard,2.5,Average Spending,3,8685.666667,8898,8290,522257,475900,1.080466758,9076,0,0.812,0.879,63,71.400002,11.1,14.3,13.7,0,0,0,0,0,0,0,0,27,30.200001,42.900002,0,0,0,0,11.1,57.099998,4.8000002,0,9.5,0,90.5,0,0,0,19,0,40,26.496,-97.6402
2018,245904101,SAN PERLITA EL,245904,SAN PERLITA ISD,WILLACY,1,N, ,N,N,N,N,PK - 05,E,93,0.208,5,0.43084458,0.52230668,0.14112745,-0.014217481,-0.058059786,0.095336094,Met Standard,3.5,High Spending,2,8861,9277,8634,992901,918387,1.080466758,8860,0,0.812,0.879,115,87,13,7,21.200001,0,13,13,10.4,16.5,14.8,17.4,14.8,0,0,0,0,0,0,0,13,0,1.7,0,3.5,0.89999998,94.800003,0,0,0.89999998,19.1,0,38,26.496,-97.6402
2018,246801001,MERIDIAN WORLD SCHOOL LLC,246801,MERIDIAN WORLD SCHOOL LLC,WILLIAMSON,13,Y, ,N,N,N,N,KG - 12,B,77,0.127,4,0.078105025,-0.02480015,0.13845788,0.17641301,0.1780825,0.084369376,Met Standard,4,Low Spending,4,5494.333333,5754,5894,9394467,8449990,0.973708712,6628,1,1.001,1.046,1594,10.2,4,7,5.0999999,0,0,8.3000002,8.3000002,9.3000002,9.5,9.3999996,9.3999996,9.3000002,9.1999998,9.3000002,5.9000001,4.1999998,4.1999998,3.7,3.5999999,4.8000002,0,21.799999,46.200001,7.3000002,19,0.40000001,0.60000002,4.5999999,15.1,0,40,30.5372,-97.6916
2018,246802001,GOODWATER MONTESSORI SCHOOL,246802,GOODWATER MONTESSORI SCHOOL,WILLIAMSON,13,Y, ,N,N,N,N,EE - 06,E,,,,,-0.62543392,0.15825571,,-0.082839943,0.10451765,Improvement Required,,,,,5159,5291,1603133,1519489,0.973708712,7984,,1.001,1.046,303,18.200001,2.5999999,6.5999999,0,0.30000001,21.1,19.5,14.2,10.6,12.9,7.9000001,7.5999999,5.9000001,0,0,0,0,0,0,2.5999999,0,1,3.5999999,59.400002,3.5999999,24.799999,0,0,8.6000004,6.3000002,,,,
2018,246902001,FLORENCE H S,246902,FLORENCE ISD,WILLIAMSON,13,N, ,N,N,N,N,09-12,S,3,-0.19499999,1,-0.33266538,-0.43705419,0.12376943,-0.056908797,0.021890081,0.07552056,Met Standard,2,Average Spending,3,7534,7692,7781,2466651,2115916,0.986561161,9681,1,1.001,1.046,317,47.299999,9.8000002,9.1000004,13.1,0,0,0,0,0,0,0,0,0,0,0,29.700001,24.9,24.299999,21.1,8.8000002,87.099998,5,0.60000002,47.900002,1.9,46.099998,0.30000001,0.30000001,2.8,53,0,40,30.8309,-97.7948
2018,246902041,FLORENCE MIDDLE,246902,FLORENCE ISD,WILLIAMSON,13,N, ,N,N,N,N,06-08,M,7,-0.14399999,1,-0.18911271,-0.13321956,0.11749714,-0.099584512,-0.10336433,0.074362822,Met Standard,1.5,High Spending,2,6802,7059,7150,1844756,1749199,0.986561161,8087,1,1.001,1.046,258,51.200001,20.200001,14.3,7.5,0,0,0,0,0,0,0,0,31,35.700001,33.299999,0,0,0,0,19.4,15.5,4.3000002,0,46.900002,2.3,48.400002,0,0,2.3,65.900002,0,40,30.8979,-97.8007
2018,246902101,FLORENCE EL,246902,FLORENCE ISD,WILLIAMSON,13,N, ,N,N,N,N,PK - 05,E,54,0.055,3,0.059118688,-0.002270035,0.12044393,0.05047245,0.08294569,0.077897005,Met Standard,4,Very Low Spending,5,5613,5865,5942,2798520,2678234,0.986561161,6729,1,1.001,1.046,471,57.299999,31.799999,8.8999996,12.4,0,8.5,10.8,17,15.3,16.6,16.299999,15.5,0,0,0,0,0,0,0,32.5,0,4,0,44.799999,1.7,51,0,0.40000001,2.0999999,59,0,40,30.8453,-97.7934
2018,246904001,GEORGETOWN H S,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,09-12,S,2,-0.20299999,1,-0.33510473,-0.52460372,0.07304991,-0.071028285,-0.10778357,0.043084312,Met Standard,3,Very Low Spending,5,5544.333333,5603,5755,11267931,10832618,0.972637918,6236,1,1.001,1.046,1958,24.5,3.5,8.8000002,8.1000004,0,0,0,0,0,0,0,0,0,0,0,25.4,26.4,24.200001,24.1,3.4000001,83.199997,10.9,1.2,63.900002,3.3,28.1,0.30000001,0.40000001,2.8,39.799999,0,40,30.6618,-97.6665
2018,246904002,CHIP RICHARTE H S,246904,GEORGETOWN ISD,WILLIAMSON,13,N,AEC OF CHOICE - DRS,Y,Y,N,N,09-12,S,,,,,,,0.048473015,0.067454979,0.088227496,Met Alternative Standard,,Low Spending,4,11779.33333,13225,13582,882862,848672,0.972637918,13655,1,1.001,1.046,65,67.699997,12.3,4.5999999,60.799999,0,0,0,0,0,0,0,0,0,0,0,1.5,35.400002,33.799999,29.200001,10.8,55.400002,0,0,36.900002,4.5999999,55.400002,0,0,3.0999999,92.300003,1,36,30.6657,-97.6646
2018,246904004,EAST VIEW H S,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,09-12,S,12,-0.11,1,-0.16117615,-0.3119579,0.073419303,-0.058782995,-0.10195685,0.043507643,Met Standard,3,Very Low Spending,5,6359,6526,6702,10534821,10074343,0.972637918,7258,1,1.001,1.046,1572,48.299999,8.5,9.8999996,12,0,0,0,0,0,0,0,0,0,0,0,25.799999,26,24.5,23.700001,8.1999998,81.699997,7.5,1.5,36.799999,4.1999998,54.5,0.1,0.30000001,2.7,48.900002,0,40,30.6397,-97.6174
2018,246904040,DOUGLAS BENOLD MIDDLE,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,06-08,M,8,-0.138,1,-0.2334599,-0.2493124,0.067266971,-0.04302517,-0.012318902,0.042404789,Met Standard,3,Very Low Spending,5,5197.666667,5612,5765,5136340,4958580,0.972637918,5887,1,1.001,1.046,891,26.299999,3.8,9.8999996,7.3000002,0,0,0,0,0,0,0,0,29.9,34.799999,35.400002,0,0,0,0,3.8,17.299999,11.9,1.3,64.199997,2.8,26.799999,0.30000001,0.30000001,4.1999998,24.6,0,40,30.6728,-97.6887
2018,246904041,JAMES TIPPIT MIDDLE,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,06-08,M,1,-0.221,1,-0.31837863,-0.4474965,0.068204544,-0.12395362,-0.15031083,0.043692116,Met Standard,3,Very Low Spending,5,5533,6437,6612,4516216,4376078,0.972637918,6763,1,1.001,1.046,683,59.700001,21.799999,10.5,10.4,0,0,0,0,0,0,0,0,26.200001,22.799999,51,0,0,0,0,21.700001,17.4,7.5,0.69999999,33.700001,4,58.299999,0.30000001,0,3.0999999,42.299999,0,40,30.6153,-97.6995
2018,246904042,CHARLES A FORBES MIDDLE,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,06-08,M,0,-0.255,1,-0.39626956,-0.38142735,0.06818305,-0.11362114,-0.11151101,0.043880355,Improvement Required,1.5,High Spending,2,6303.333333,7204,7399,4987057,4799305,0.972637918,7556,1,1.001,1.046,674,39.799999,7.9000001,13.6,11.6,0,0,0,0,0,0,0,0,30.9,30,39.200001,0,0,0,0,7.9000001,10.8,8.6000004,1,54.700001,3.0999999,38.900002,0,0,2.2,30.299999,0,40,30.6617,-97.6487
2018,246904045,GEORGE WAGNER MIDDLE,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,06-07,M,,,,,-0.4246147,0.069965273,,-0.28116012,0.046342973,Improvement Required,,,,,7952,8168,3512273,3393997,0.972637918,8386,,1.001,1.046,430,53.299999,16.700001,7.1999998,0,0,0,0,0,0,0,0,0,53.299999,46.700001,0,0,0,0,0,16.700001,10.9,5.8000002,1.9,35.799999,3.3,56.700001,0,0.2,2.0999999,39.799999,,,,
2018,246904101,ANNIE PURL EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,EE - 05,E,,,,,-0.11567826,0.073857844,,-0.12503904,0.051053327,Met Standard,,Average Spending,3,7389,6850,7034,5683850,5435196,0.972637918,7035,1,1.001,1.046,808,77,40.099998,13.6,17,2.4000001,11.5,11.6,15.7,13.1,12.6,15.5,17.6,0,0,0,0,0,0,0,46.5,0,1.6,0.2,18.1,6.6999998,73,0,0,2,70.900002,0,40,30.6279,-97.6652
2018,246904102,CARVER EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,EE - 05,E,17,-0.079999998,1,-0.087410055,-0.12296017,0.074822329,-0.073055558,-0.0434907,0.052240457,Met Standard,2.5,Low Spending,4,5427,5651,5804,4573727,4401590,0.972637918,5805,1,1.001,1.046,788,41.400002,26.5,7.6999998,13.9,0.60000002,8.6000004,15,14,16,15.4,18.700001,11.8,0,0,0,0,0,0,0,30.1,0,2.3,5.8000002,33.599998,6.5999999,49,0.1,0.30000001,4.5999999,56.900002,0,40,30.6277,-97.6864
2018,246904103,FROST EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,EE - 05,E,5,-0.168,1,-0.26232353,-0.18022567,0.083371207,-0.072728783,-0.019827167,0.060921021,Met Standard,1.5,High Spending,2,7051.333333,7906,8117,2873593,2741347,0.972637918,8118,1,1.001,1.046,354,62.700001,4.1999998,11.3,15.1,2.3,9.8999996,13.8,12.4,13,16.700001,15,16.9,0,0,0,0,0,0,0,4.1999998,0,4.8000002,1.1,43.5,8.1999998,40.099998,0,0.60000002,6.5,54.200001,0,40,30.6684,-97.6887
2018,246904104,PAT COOPER EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,PK - 05,E,17,-0.082999997,1,-0.14986169,-0.12669113,0.076648451,-0.015752133,0.03807728,0.054190449,Met Standard,2,Average Spending,3,6161,6394,6567,3611676,3467163,0.972637918,6568,1,1.001,1.046,550,58.5,18.200001,9.6000004,14.8,0,6.9000001,16.4,12.4,12.4,16.700001,17.1,18.200001,0,0,0,0,0,0,0,20.700001,0,2.5,0.2,40,5.0999999,50.700001,0,0.2,3.8,56.200001,0,40,30.6611,-97.6501
2018,246904105,DELL PICKETT EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,EE - 05,E,34,-0.012,2,-0.032398716,0.016522378,0.087706715,0.009381493,0.057402909,0.065006278,Met Standard,1.5,Very High Spending,1,9040.666667,10065,10337,2956494,2847240,0.972637918,10339,1,1.001,1.046,286,49.700001,6.5999999,17.799999,12.9,1,5.5999999,15,14.7,10.5,16.1,18.5,18.5,0,0,0,0,0,0,0,6.3000002,0,5.5999999,1,50.700001,8.3999996,32.900002,0.30000001,1.4,5.1999998,43.400002,0,31,30.6149,-97.6981
2018,246904106,RAYE MCCOY EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,KG - 05,E,38,0.001,2,0.01017132,0.078445852,0.075772516,-0.009027183,-0.020493258,0.053240672,Met Standard,2.5,Average Spending,3,6229.333333,6832,7015,4258220,4061372,0.972637918,7015,1,1.001,1.046,607,18.5,3,11,7.1999998,0,0,14.2,17,16.799999,15.2,19.1,17.799999,0,0,0,0,0,0,0,2.8,0,5.0999999,2.3,70,2.5,21.299999,0,0.30000001,3.5999999,35.599998,0,40,30.6937,-97.7051
2018,246904107,VILLAGE EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,PK - 05,E,56,0.061999999,3,0.10067431,0.12667844,0.080489807,0.023872854,0.074518345,0.05814933,Met Standard,2.5,High Spending,2,6448.333333,6022,6182,3424683,3244144,0.972637918,6182,1,1.001,1.046,554,38.799999,24.4,8.3000002,10.3,0,7,15.7,19.299999,17.5,15,12.5,13,0,0,0,0,0,0,0,35.400002,0,4.3000002,1.4,49.299999,3.8,41.700001,0.2,0,3.5999999,53.200001,0,40,30.6984,-97.7139
2018,246904109,JO ANN FORD EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,KG - 05,E,66,0.093000002,4,0.060185008,0.11780047,0.075403772,0.12614536,0.14793462,0.052835181,Met Standard,4.5,Very Low Spending,5,5102,5148,5287,2955421,2839851,0.972637918,5288,1,1.001,1.046,559,10.4,1.1,7.6999998,6.0999999,0,0,13.4,14.8,17.200001,16.5,19,19.1,0,0,0,0,0,0,0,0.89999998,0,7.6999998,1.4,73.5,1.4,19,0,0.40000001,4.3000002,30.9,0,40,30.6885,-97.7289
2018,246904110,JAMES E MITCHELL EL,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,N,PK - 05,E,3,-0.18700001,1,-0.25908184,-0.34787211,0.073082305,-0.11441343,-0.028850943,0.050200514,Improvement Required,3,Very Low Spending,5,5627.666667,5265,5405,3897334,3703806,0.972637918,5406,1,1.001,1.046,721,59.5,30.5,8,12.4,0,6.9000001,12.1,14.7,15.7,13.5,18.200001,19,0,0,0,0,0,0,0,35,0,3.5,0.30000001,35.5,1.5,59.099998,0.30000001,0.69999999,2.5999999,66.199997,0,40,30.6194,-97.6424
2018,246904197,WILLIAMSON CO J J A E P,246904,GEORGETOWN ISD,WILLIAMSON,13,N, ,N,N,N,Y,08-12,S,,,,,,,,,,Not Rated,,,,,16614,16947,33894,24367,0.972637918,16947,,1.001,1.046,2,100,50,50,100,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,50,0,0,0,0,0,100,0,0,0,100,,,30.6183,-97.6595
